Importers,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
KHRYSLER,53600.0,53600.0,26892.0,26892.0,26892.0,26892.0,26892.0,26892.0,26892.0,26591.52764189692,27092.037694982,26890.887252914148,53748.45847288601,26592.729578319046
KHS FRUITS,352700.0,352700.0,175180.0,51200.0,51200.0,51200.0,51200.0,51200.0,51200.0,51759.60550904428,51455.99241088925,50522.700739309344,346963.44582186354,51353.897575910785
KHUSHI INTERGROUP CORPORATION,160817.0,160817.0,160817.0,1061625.0,2197270.0,2656569.0,2259917.0,3450785.0,5810799.0,6010135.663154462,2195266.8410443505,3051336.4759428496,0.0,6490855.374731914
KHUSHI INTERNATIONAL,1400554.0,2478484.0,2121632.0,1000210.0,25000.0,25000.0,25000.0,25000.0,25000.0,0.0,44226.84424453216,14518.599250813795,1440453.671862446,0.0
KID TRACK ASSOCIATES,24353.0,24353.0,24353.0,24353.0,62157.0,33899.0,48018.0,49995.0,65250.0,64421.360821670045,63210.411380652266,49759.29631000454,24438.98177900645,65132.91524847536
KIDANGATH IMPEX,199266.0,163294.0,31603.0,90985.0,68710.0,68710.0,68710.0,68710.0,68710.0,67542.81282816101,67589.34441314643,69938.69236606044,198332.26789281907,68085.41021444512
KIEFER SEA FOODS,28200.0,28200.0,28200.0,28200.0,28200.0,28200.0,28200.0,28200.0,28200.0,28091.765081689824,28389.222140611528,28195.79294897244,28423.34065178648,28343.971439677593
KIFFAL P. LTD.,59888.0,59888.0,59888.0,59888.0,59888.0,59888.0,59888.0,670226.0,670226.0,673882.0790951904,58567.853367055766,698265.5828882165,60971.149328803214,659926.2247165487
KIK PLASTICS P. LTD.,17193.0,17193.0,17193.0,10489.0,14860.0,27500.0,22219.5,16939.0,11995.0,12065.48281420344,15485.626283351288,17559.906952934634,17376.89962241353,12279.574915105968
KIMS ALSHIFA HEALTHCARE PVT.LTD                ,6610.0,6610.0,6610.0,6610.0,6610.0,6610.0,6610.0,6610.0,6610.0,7253.758934065927,6881.983666621577,6261.245437065113,7026.377494179661,6584.344913444927
KIMS BELLEROSE INSTITUTE OF MEDICAL SCIENCE P. LTD,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1926.672504237373,1651.135557102641,1660.7606940415935,1794.2348466969436,1844.283821542316
KIMS HEALTH CARE MANAGEMENT LTD.,3155.0,3155.0,2500.0,16265.0,30030.0,43795.0,43795.0,43795.0,43795.0,43036.53407418304,30185.96005843956,43312.37553714732,3443.9782503270053,44199.18119476213
KIMS KOLLAM MULTI SPECIALITY HOSPITAL,64031.0,64031.0,64031.0,64031.0,64031.0,64031.0,64031.0,64031.0,64031.0,61810.9262208226,63210.411380652266,65184.32302482298,65360.734067541314,62379.59500531308
KINDER ART IMPEX,5889.0,5889.0,5889.0,5889.0,5889.0,5889.0,5889.0,5889.0,5889.0,5884.675234554562,6104.413120332432,6020.917713947015,6156.343774774512,5923.382192058061
"KINFRA FILM AND VIDEO PARK,",3438.0,3438.0,3438.0,3438.0,3438.0,3438.0,3438.0,3438.0,3438.0,3597.802192110513,3460.071197327439,3683.983243975282,3825.996281099048,3559.1036975777756
KING AQUARIUM,33510.0,23700.0,26460.0,26460.0,26460.0,26460.0,26460.0,26460.0,26460.0,26424.69892192014,26460.05062334745,26439.37405552418,33989.315807353014,26275.915990707505
KINGDOM HOLDINGS,27160.0,27160.0,27160.0,27160.0,27160.0,82350.0,270250.0,55200.0,55200.0,54023.074230298495,27300.420727353507,59498.16448962771,27176.681144839826,55556.27422616983
KINGS LIGHT,3008.0,3008.0,3008.0,3008.0,3008.0,3008.0,3008.0,3008.0,3008.0,3486.088422288918,3120.1488190707546,3252.611185208832,3181.2461819786686,3219.6787279113128
KINGS SEAFOODS,88203.0,88203.0,67101.5,46000.0,46000.0,46000.0,46000.0,46000.0,46000.0,45057.40112394258,45932.34591020676,45841.18237011696,88192.92176100033,46181.500694362774
KINGS TILES,34799.0,34799.0,34799.0,34799.0,30741.6,26684.2,22626.8,18569.4,14512.0,14680.496065296124,30185.96005843956,18439.767962215567,34814.357650792044,14448.619298199852
KINGSTON INDUSTRIES LLP,11283.0,4903.0,15074.0,11540.0,10510.0,11700.0,11700.0,11700.0,11700.0,11760.204563560996,10336.951209900635,11962.892317163449,11201.43434733534,11872.098571746403
KINGSTON INTERNATIONAL,10134.0,10134.0,10134.0,10134.0,10134.0,10134.0,10134.0,10134.0,10134.0,10018.295057078523,10336.951209900635,10532.96155604629,10400.77743308512,10115.99558011625
KINGSTON TRAINING ACADEMY,1515.0,1515.0,1515.0,1515.0,1515.0,1515.0,1515.0,1515.0,1515.0,1926.672504237373,1651.135557102641,1660.7606940415935,1794.2348466969436,1844.283821542316
KINGWAY INDIA TRADING P. LTD.,32527.0,32527.0,28859.0,28859.0,28859.0,28859.0,28859.0,28859.0,28859.0,28267.74937556072,28660.25436177876,28495.18383206812,31927.20025143886,28957.21148396385
KINZA STEEL DOORS LLP,118370.0,118370.0,118370.0,118370.0,118370.0,118370.0,118370.0,65460.0,607250.0,589405.316571193,118224.13461634648,70515.40759678165,116687.54928787456,605104.2474885256
KIRTANLAL & COMPANY,75189.0,75189.0,101436.29,127683.57,153930.86,180178.14,206425.43,232672.71,258920.0,261396.5655553409,150763.61735645746,224922.40845388765,75340.70505028006,263214.79695147387
KIRUBAI AGENCIES,28042.0,28042.0,28042.0,28042.0,28042.0,28042.0,28042.0,28042.0,28042.0,28091.765081689824,28389.222140611528,28195.79294897244,28423.34065178648,28343.971439677593
KISAN EXCEL (P) LTD.,10323.0,10139.0,9955.0,9955.0,9955.0,9955.0,9955.0,9955.0,9955.0,10018.295057078523,10046.256033930198,9945.394539117658,10400.77743308512,10049.136165001524
KISSAN INTERNATIONAL,16810.0,16810.0,16810.0,16810.0,16810.0,16810.0,11179.0,5548.0,5548.0,5799.916948231991,17519.121534369708,5469.116468918378,17376.89962241353,5685.3332640330655
KITCHEN FAB,1560.0,1560.0,1560.0,1560.0,1560.0,1560.0,1560.0,1560.0,1560.0,1926.672504237373,1829.3139271319208,1852.4151486122944,1794.2348466969436,1844.283821542316
KITCHEN GALLERY,722.0,722.0,722.0,722.0,722.0,722.0,722.0,722.0,722.0,1638.9706838921031,979.6641044687148,1161.584938693499,1068.0245012348137,1298.1017322005034
KITCHEN PAVILION,1277.0,1277.0,1277.0,1277.0,1277.0,1277.0,1277.0,1277.0,1277.0,1769.7938790434348,1388.3541223893867,1504.2005619800916,1403.8053695766937,1559.3823735460035
KITEX CHILDRENS WEAR LTD.,57752.0,79328.0,65785.0,62338.0,111399.0,59714.0,59714.0,59714.0,59714.0,60867.5683794018,111678.35861570372,60345.26431473414,58854.01422052197,60910.78042126125
KITEX LTD.,153498.0,36567.0,138698.0,90880.0,47000.0,100265.0,9331.0,9331.0,9331.0,9635.859910298916,47440.00140191992,9135.92499459919,154135.14728157144,9279.804762424297
KIZHAKE PALLIKAL / MOHAMED AL,91780.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21504.87840511091,20792.344454063525,21106.963780283968,91699.2605678522,21555.406129240764
KIZHAKKEDATHU CASHEW INDUSTRIES,98210.0,98210.0,98210.0,98210.0,98210.0,98210.0,98210.0,98210.0,98210.0,96913.02643820044,98174.919307477,96561.00089616935,97090.59143974788,97545.52523569224
KIZHAKKETHIL STEELS P. LTD.,5685.0,5685.0,5685.0,5685.0,5685.0,5685.0,5685.0,5685.0,5685.0,5884.675234554562,5588.745981581826,6020.917713947015,5524.652955651479,5864.1122499842295
KK TRADELINK,4809.0,4809.0,4809.0,4809.0,4809.0,4809.0,4809.0,4809.0,4809.0,4975.719406242809,4957.10037647524,5149.600043067951,4840.805210403915,5107.800105211236
KKA PLYWOODS,140870.0,140870.0,140870.0,140870.0,140870.0,140870.0,140870.0,140870.0,140870.0,142386.79335693395,142260.36921992587,142311.93784650945,139910.23195368433,139695.6808038432
KKM TRADERS,24420.0,24420.0,24420.0,24420.0,24420.0,24420.0,24420.0,24420.0,24420.0,24157.01459484958,24519.929493697644,24264.649994393538,24438.98177900645,24288.30983937864
KL ABDUL SATHAR IMPEX PRIVATE LIMITED ,525732.0,525732.0,525732.0,525732.0,525732.0,1124398.0,1066101.0,1064685.0,1441966.0,1672866.8830592972,537927.3000810575,1077445.4890517546,557726.7973788545,1460609.096723304
KLEAN TRADE HYGIENE SOLUTIONS,17847.0,17847.0,17847.0,17847.0,17847.0,17847.0,17847.0,17847.0,17847.0,17725.942499508452,17777.031275493075,17681.635027800196,18152.19842007098,17928.413158542506
KLEIBER MODULAR SYSTEMS P. LTD.,1911.0,1911.0,1911.0,1911.0,1911.0,1911.0,1911.0,1911.0,1911.0,2310.942033226608,1987.6399253150064,2081.8508674507057,2236.9515887952166,2283.0725881676176
KLEVEX INDIA P. LTD. ,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12065.48281420344,12058.68340535872,12053.481579656149,12459.77228431411,12379.806588674004
KLF NIRMAL INDUSTRIES P. LTD.,271720.0,239399.0,207078.0,1529521.0,1333864.0,1160355.0,429967.0,26566.0,53798.0,44954.08145606214,1307836.5543672582,722.3619981981417,288128.82889330824,47522.430298716565
KM CHARKOLES,24892.0,24892.0,24892.0,24892.0,24892.0,24892.0,24892.0,24892.0,24892.0,24715.87466270976,24979.91248739784,25274.26623591451,25061.803992110566,25188.463572826393
KM OIL INDUSTRIES,49550.0,49550.0,49550.0,49550.0,49550.0,48191.0,25480.0,62965.0,100450.0,99946.75697863732,49392.70109298532,62565.48170932967,49599.98163200843,100392.86516579697
KMA STEELS,420630.0,420630.0,420630.0,560840.0,56084.0,56084.0,56084.0,56084.0,56084.0,57879.734624444136,56745.29047704451,57715.91921108333,413482.4775043754,55629.43522455187
"KMG CERAMICS INDIA PVT. LTD.,",343560.0,343560.0,343560.0,343560.0,343560.0,343560.0,343560.0,343560.0,343560.0,335410.5458899,351834.94128125114,332623.4052880552,348567.9694263177,337391.2762579221
KMP FOOD PROCESSING INDUSTRIES,72144.0,72144.0,72144.0,72144.0,72144.0,72144.0,72144.0,72144.0,72144.0,71481.87104355615,72598.27681716823,71212.99356158463,72716.54594125223,72212.10003388039
KMS SPINNERS,57020.0,57020.0,47742.5,38465.0,29187.5,19910.0,19910.0,19910.0,19910.0,20433.82021965214,29376.69902317717,19787.663445064307,57407.57731512956,20049.957552701504
KMT AGRO AND SPARES,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7999.0,7967.980273263011,8288.830788567882,8497.813582603922,8171.641276675582,8102.661230647213
KMT HARDWARES & PAINTS,77280.0,119987.0,16870.0,146050.0,182755.0,18540.0,18540.0,18540.0,18540.0,18117.695711104865,184081.815134694,18515.68235017254,76666.68352993348,18176.55309935461
KNP TRADING,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,227569.62805328603,225694.0215228157,225039.76755849936,227438.5126685645,226918.1151293603
KNR CONSTRUCTIONS LTD.,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3597.802192110513,3460.071197327439,3683.983243975282,3825.996281099048,3559.1036975777756
KNR TILES AND SANITARYWARES P. LTD.,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,20264.0,12528.0,4792.0,5806.584121207786,27755.355078760385,12191.329754999102,27845.215954956017,4749.369940015205
KOB MEDICAL TEXTILES P. LTD.,41537.0,41537.0,41537.0,41537.0,23969.0,23969.0,23969.0,23969.0,23969.0,24157.01459484958,24052.924695779187,23756.360191745585,41989.68257414846,24135.24856280594
KOBOLT ROBOTICS PRIVATE LIMITED,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1926.672504237373,1651.135557102641,1660.7606940415935,1794.2348466969436,1844.283821542316
KOCHERIAH ASSOCIATES,5184.0,5184.0,5184.0,5184.0,5184.0,5184.0,5184.0,5184.0,5184.0,5504.578542375569,5019.097820103252,5309.697707183262,5212.13635540811,5107.800105211236
KOCHI BIENNALE FOUNDATION,6120.0,6120.0,6120.0,6120.0,6120.0,6120.0,6120.0,6120.0,6120.0,5884.675234554562,6104.413120332432,6261.245437065113,6156.343774774512,5923.382192058061
KOCHI MARRIOT HOTEL,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,870.0,1638.9706838921031,1059.5379736607208,1161.584938693499,1068.0245012348137,1298.1017322005034
KOCHI METRO RAIL LTD.,4370872.0,69017.0,99109.0,65395.5,31682.0,32546.33,33410.67,34275.0,12109.0,234254.44073294828,35015.47620675749,129985.2012276977,4081241.587533255,81853.84258315618
KOCHI SALEM PIPELINE PVT LTD,75300.0,75300.0,6348.0,6348.0,6348.0,6348.0,6348.0,6348.0,6348.0,6566.806855356783,6168.717893381799,6261.245437065113,75187.17798887893,6616.700158858147
KOCHIN INLAB EQUIPMENTS INDIA P. LTD.,2142.0,2142.0,2142.0,2142.0,2142.0,2142.0,2142.0,2142.0,2142.0,2535.268010860842,2318.484149359449,2484.984231403516,2355.3089724658057,2283.0725881676176
KOCHIN TECHNOLOGY P. LTD.,5485.0,5485.0,5485.0,5485.0,5485.0,5485.0,5485.0,5485.0,5485.0,5799.916948231991,5588.745981581826,5424.068489323955,5524.652955651479,5652.978018619846
KODAMULLIL IMPORTS AND EXPORTS P. LTD.,118840.0,118840.0,118840.0,118840.0,118840.0,118840.0,28820.0,84370.0,186540.0,185792.7834869653,118920.59076479502,84069.94376619121,120873.04729295692,185256.87145769698
KODAN SOLUTIONS P. LTD.,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10018.295057078523,10046.256033930198,9945.394539117658,10013.46150501961,10049.136165001524
KODANAD ESTATE,9600.0,10130.0,10660.0,10628.0,10385.5,10143.0,9266.0,9948.0,10630.0,11073.480411257764,10336.951209900635,9945.394539117658,10013.46150501961,10438.38471313897
KODANDRAM ROLLER MILLS LTD.,1265.0,1265.0,38396.67,75528.33,112660.0,112660.0,112660.0,112660.0,112660.0,113283.19908042758,111678.35861570372,112609.90091194048,1733.6533215864326,113716.87997915706
KODER HOUSE,13840.0,13840.0,13840.0,13840.0,13840.0,13840.0,13840.0,13840.0,13840.0,14310.576464597443,13875.987804316854,13610.625222298791,13095.745222793088,13896.620503163174
KODIBAIL IMPORT - EXPORT P. LTD.,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4710.0,4975.719406242809,4957.10037647524,5149.600043067951,4840.805210403915,4683.333870101398
KODIYATTIL INCORPORATES,14840.0,14840.0,14840.0,14840.0,14840.0,14840.0,14840.0,14840.0,14840.0,14680.496065296124,15485.626283351288,14835.349359389871,14988.85889020358,14329.344166049303
KOECHI EXIM PVT. LTD.,180459.0,180459.0,180459.0,180459.0,180459.0,25464.0,25464.0,25464.0,25464.0,25215.009287740268,183766.77396649888,25575.23056993512,178553.16268774256,25266.5982462119
KOHALL IMPORTS AND EXPORTS P. LTD.,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,1638.9706838921031,786.7132108889095,973.9157392303466,1068.0245012348137,0.0
KOHINOOR FLOORS P. LTD.,510176.0,404650.0,229610.0,379975.0,96700.0,24760.0,24760.0,24760.0,24760.0,24157.01459484958,96257.04181866112,24340.564382350512,508605.9671243935,24610.9901219376
KOHINOOR PIPES AND STEELS,210799.0,210799.0,210799.0,210799.0,210799.0,210799.0,210799.0,210799.0,210799.0,210349.61622759767,211084.4161495753,210273.95414963365,210943.9674111622,209892.54024056598
KOLAPARAM PATHU HUSSAIN,58988.0,58988.0,58988.0,58988.0,58988.0,58988.0,58988.0,58988.0,58988.0,58840.23501751163,58859.64750839242,58683.98666125826,58854.01422052197,58212.27579814664
KOLAR MILL STORES ,6414.0,6414.0,6414.0,6414.0,6414.0,6414.0,6414.0,6414.0,6414.0,6566.806855356783,6168.717893381799,6261.245437065113,6297.827732788071,6584.344913444927
KOLENKANNY ANTONY JOHNSON,205424.0,205424.0,205424.0,205424.0,205424.0,205424.0,205424.0,205424.0,205424.0,199878.93160121265,204286.00712002025,203171.7375948878,204996.4017537429,201106.3276245067
KOLIYOT,5050.0,5050.0,5050.0,5050.0,5050.0,5050.0,5050.0,5050.0,5050.0,5504.578542375569,5019.097820103252,5309.697707183262,5212.13635540811,5107.800105211236
KOLLAM CABLES,3575.0,3575.0,3575.0,3575.0,3575.0,3575.0,3575.0,3575.0,3575.0,3916.7122942137817,3460.071197327439,3683.983243975282,3825.996281099048,3559.1036975777756
KOLLAM CASHEW GLOBAL PARK LLP,154060.0,154060.0,154060.0,154060.0,154060.0,154060.0,154060.0,154060.0,154060.0,152872.51388358258,156667.75136450314,152747.77293665425,154334.10827332316,152997.0187064243
KOLLAM DIST. CO-OP. SOCIETY LTD.,36738.0,36738.0,36738.0,36738.0,36738.0,36738.0,36738.0,36738.0,36738.0,36780.115316192,37126.13340307146,37079.72759208506,37355.89366917934,36543.71129748927
KOLLANNUR INDUSTRIES,2000.0,2000.0,2000.0,8464.5,14929.0,8664.5,2400.0,2400.0,2400.0,2646.2663622843857,15391.53418690375,2530.032210997938,2236.9515887952166,2812.382382146446
KOLLAPPALLIL HYPERMARKET P LTD,16208.0,16208.0,16208.0,16208.0,16208.0,16208.0,16208.0,16208.0,16208.0,15944.14183434112,15941.93471382581,15893.467974811392,15391.020599587788,16262.921826712813
KOLOZZIA ESTABLISHMENTS,17012.0,17012.0,17012.0,17012.0,17012.0,8135.0,5773.33,3411.67,1050.0,1711.040965222989,17217.324481855034,3598.4711316299463,17376.89962241353,1744.2286184236057
KOMERCI SERVICES INTERNATIONAL P. LTD.,10882.0,28052.0,28052.0,28052.0,28052.0,28052.0,28052.0,28052.0,28052.0,28091.765081689824,28389.222140611528,28195.79294897244,11201.43434733534,28343.971439677593
KONCRIVA GROUP P. LTD.,10396.0,10396.0,10396.0,10396.0,10396.0,10396.0,10396.0,10396.0,10396.0,11073.480411257764,10336.951209900635,10532.96155604629,10400.77743308512,10438.38471313897
KONDODY FOAM TECH,19870.0,22582.5,25295.0,25295.0,25295.0,25295.0,25295.0,25295.0,25295.0,25215.009287740268,25402.548768149165,25499.316181978145,19586.20612887863,25188.463572826393
KONE ELEVATOR INDIA PRIVATE LIMITED,70548.0,70548.0,70548.0,70548.0,70548.0,70548.0,70548.0,68162.0,52140.0,51759.60550904428,70442.48601804057,67409.76490403649,70980.67712525124,51759.26030554385
KONKAN SPECIALITY POLY PRODUCTS P. LTD.,1003680.0,1003680.0,54216.0,54216.0,54216.0,54216.0,54216.0,54216.0,54216.0,51525.218144069215,54828.6692613231,54443.12618011312,990813.077316963,54575.20083193212
KONUPARAMBAN TRADERS  ,180100.0,180100.0,180100.0,180100.0,180100.0,180100.0,180100.0,180100.0,180100.0,177739.52215983285,183842.50051287137,180482.52928598216,178591.25873534704,178565.32981540702
KORAMBAYIL SANITARY HOUSE,7507.0,7507.0,7507.0,7507.0,7507.0,7507.0,7507.0,7507.0,7507.0,7623.509663032129,7409.44053139024,7632.983277254593,7310.40189507483,7958.332922050843
KORATTIPARAMBIL ASABULLA,104500.0,104500.0,104500.0,104500.0,104500.0,104500.0,104500.0,104500.0,104500.0,102842.5905784778,104245.7510112836,105666.71709638636,103686.64016669088,103982.69138920812
KORBAL TRADERS,51040.0,51040.0,51040.0,51040.0,51040.0,51040.0,51040.0,51040.0,51040.0,50584.34867619638,50840.98976476264,50522.700739309344,50908.3408809977,50820.294609084376
KOTA HOMES,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3597.802192110513,3460.071197327439,3683.983243975282,3825.996281099048,3559.1036975777756
KOTAK GINNING & PRESSING IND. P. LTD.,496658.0,496658.0,496658.0,496658.0,496658.0,496658.0,496658.0,496658.0,496658.0,512701.5836028884,505315.6173850368,504756.12132286926,487895.4834053949,508821.6824967524
KOTEK MARKETING,176676.0,176676.0,176676.0,176676.0,674136.0,670491.0,1160229.0,1521180.0,594127.0,417858.41172919073,661143.6817691566,1479556.8218504223,193614.31748749127,540969.330678647
KOTHARI FURNITURE,48703.0,48703.0,48703.0,48703.0,48703.0,48703.0,48703.0,48703.0,48703.0,48581.55235776174,48272.77901444369,48966.58794454048,48541.11799531707,48603.06717972508
KOTTACKAL AGRO FOODS,30285.0,30285.0,30285.0,30285.0,30285.0,30285.0,30285.0,30285.0,30285.0,29941.21424609539,30185.96005843956,30055.929841984944,30628.50544594202,29994.58868454849
KOTTACKAL VARGHESE LABEES,1870.0,1870.0,1870.0,1870.0,1870.0,1870.0,1870.0,1870.0,1870.0,2310.942033226608,1987.6399253150064,2081.8508674507057,2236.9515887952166,2283.0725881676176
KOTTAPPURATH HYDER ABDUL NISAM,74580.0,74580.0,74580.0,74580.0,74580.0,74580.0,74580.0,74580.0,74580.0,74152.72478606673,75148.76983438489,73660.70596638393,75302.6090026756,74753.90655664523
KOVALAM RESORTS P. LTD.,204.0,204.0,6332.0,7948.0,9564.0,9564.0,9564.0,9564.0,9564.0,9563.78962896803,9535.78869523314,9551.441588912468,1191.3931658650777,10861.051211530752
KOVAX ABRASIVES SOUTH ASIA P. LTD.,23929.0,6030.0,53855.0,34144.0,45037.0,56279.0,44323.0,44323.0,44323.0,45057.40112394258,45932.34591020676,43312.37553714732,24021.079957796814,44231.536440175354
KOWJU AIRPORT HOTEL,16190.0,16190.0,16190.0,16190.0,16190.0,16190.0,16190.0,16190.0,16190.0,15944.14183434112,15941.93471382581,15893.467974811392,15391.020599587788,16262.921826712813
KOZHIKODENS,900.0,900.0,900.0,900.0,900.0,2859.25,4818.5,6777.75,8737.0,8707.369382041981,1455.4271226229316,6820.245193727372,1366.2821908559392,8312.496815985389
