Importers,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
HEKUR CONTRACTORS P. LTD.,9429.0,9429.0,9429.0,8015.2,6601.4,5187.6,3773.8,2360.0,2360.0,2360.0000000002365,2360.0000000003533,5187.599999999888,6601.399999998959,6601.399999998786
HELIX INTERNATIONAL TRADING CO.,18120.0,46580.0,75390.0,72710.0,79030.0,27210.0,35660.0,36290.0,36920.0,36920.0000000003,36920.00000000044,27209.99999999997,79029.999999999,79029.99999999886
HEMANAND SPICES,15100.0,15100.0,15100.0,17600.0,20100.0,22600.0,25100.0,78262.0,78262.0,78262.00000000016,78262.00000000025,22599.99999999984,20099.999999999003,20099.999999998792
HEMAS CONSUMER BRANDS INDIA P. LTD.,18320.0,18320.0,18320.0,18320.0,18320.0,18320.0,18320.0,18320.0,18320.0,18320.00000000023,18320.000000000346,18319.999999999884,18319.99999999897,18319.999999998796
HEMRAJ PETROCHEM P. LTD.,40040.0,40040.0,40040.0,40040.0,40040.0,40040.0,40040.0,40040.0,40040.0,40040.00000000023,40040.000000000335,40039.99999999989,40039.999999999,40039.99999999882
HERBAL ISOLATES P. LTD.,8750.0,48950.0,646153.0,433414.5,220676.0,27840.0,27840.0,27840.0,27840.0,27840.000000000404,27840.000000000506,27839.99999999907,220675.9999999991,220675.9999999989
HERBAL SUPPLEMENTS P. LTD.,164245.0,126848.75,89452.5,52056.25,14660.0,14660.0,14660.0,14660.0,14660.0,14660.000000000222,14660.00000000029,14659.999999999894,14659.999999999009,14659.99999999884
HERITAGE ARTS,6986.0,6986.0,6986.0,6986.0,6986.0,6986.0,6986.0,6986.0,6986.0,6986.000000000231,6986.0000000003465,6985.999999999883,6985.99999999896,6985.999999998785
HERITAGE INFRASPACE INDIA P. LTD,24750.0,24750.0,24750.0,24750.0,24750.0,24750.0,24750.0,24750.0,24750.0,24750.00000000023,24750.00000000034,24749.99999999988,24749.99999999898,24749.999999998807
HERMOSO CERAMICS PVT.LTD,32915.0,32915.0,38499.0,18465.0,18465.0,18465.0,18465.0,18465.0,18465.0,18465.000000000247,18465.00000000036,18464.99999999985,18464.99999999898,18464.999999998807
HERO PLYWOODS AND BOARDS,29565.0,29565.0,29565.0,29565.0,29565.0,29565.0,29565.0,29565.0,29565.0,29565.000000000226,29565.00000000034,29564.99999999988,29564.999999998985,29564.999999998807
HETAL IMPEX,33630.0,33630.0,33630.0,33630.0,33630.0,33630.0,33630.0,33630.0,33630.0,33630.000000000226,33630.000000000335,33629.99999999989,33629.99999999899,33629.999999998814
HEUGOR TECHNOLOGIES PVT LTD,23390.0,23390.0,23390.0,23390.0,23390.0,23390.0,23390.0,23390.0,23390.0,23390.00000000023,23390.000000000346,23389.99999999988,23389.99999999898,23389.999999998807
HEXAGON BUSINESS ENTERPRISES,799932.0,820606.0,1062265.0,578651.0,578651.0,578651.0,578651.0,578651.0,578651.0,578651.0000000006,578651.0000000003,578650.999999999,578650.9999999998,578650.9999999995
HEYDAY ,7650.0,7650.0,7650.0,7650.0,7650.0,7650.0,7650.0,7650.0,7650.0,7650.000000000231,7650.000000000346,7649.999999999882,7649.99999999896,7649.999999998787
HHH TRADERS,50230.0,50230.0,50230.0,50230.0,50230.0,50230.0,50230.0,50230.0,50230.0,50230.00000000023,50230.000000000335,50229.99999999988,50229.99999999901,50229.999999998836
HHH TRADING,39448.0,39448.0,39448.0,39448.0,39448.0,39448.0,39448.0,39448.0,39448.0,39448.00000000023,39448.000000000335,39447.99999999988,39447.999999999,39447.99999999882
HI BUILD COATINGS P. LTD.,1671039.0,1265378.0,250800.0,250800.0,250800.0,250800.0,250800.0,250800.0,250800.0,250800.0000000001,250800.0,250800.00000000172,250799.99999999945,250799.99999999965
HI LAND METALS LLP,99732.0,99732.0,99732.0,99732.0,286589.0,286589.0,286589.0,286589.0,286589.0,286589.0000000003,286589.0000000004,286589.00000000006,286588.9999999991,286588.99999999907
HI LAST ROOFING PARK LLP,13205.0,13205.0,13205.0,13205.0,13205.0,13205.0,13205.0,13205.0,13205.0,13205.000000000233,13205.000000000346,13204.999999999882,13204.999999998969,13204.999999998792
HI POWAR HOME PRODUCTS,196195.0,196195.0,196195.0,196195.0,178820.0,115860.0,7600.0,11230.0,13250.0,13250.000000000353,13250.000000000566,115860.00000000012,178819.99999999904,178819.999999999
HI SOLUTIONS INDIA P. LTD.,860733.0,860733.0,860733.0,860733.0,860733.0,860733.0,860733.0,860733.0,2379727.0,2379726.999999999,2379726.999999999,860733.0000000003,860733.000000001,860733.0
HI TECH BAMBOO FLOORING TILE,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0000000002328,321.00000000034913,320.99999999988347,320.9999999989526,320.999999998778
HI TECH ENTERPRISES,57060.0,57060.0,57060.0,57060.0,57060.0,57060.0,82412.0,181680.0,303179.0,303179.00000000006,303179.00000000006,57059.99999999983,57059.99999999916,57059.99999999885
HI TECH GLASS INDUSTRIES,32550.0,32550.0,25808.0,19066.0,19066.0,19066.0,19066.0,19066.0,19066.0,19066.00000000024,19066.00000000035,19065.999999999887,19065.999999998978,19065.999999998803
HI TECH PLYWOODS,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.00000000023,27000.00000000034,26999.99999999988,26999.999999998985,26999.999999998807
HI TECH POLYMERS,780.0,780.0,780.0,780.0,780.0,780.0,780.0,780.0,780.0,780.0000000002327,780.0000000003489,779.9999999998835,779.9999999989532,779.9999999987785
"HI-CARE GLOVES P. LTD.,",7008.0,7008.0,7008.0,7008.0,7008.0,7008.0,7008.0,7008.0,7008.0,7008.000000000231,7008.0000000003465,7007.999999999883,7007.99999999896,7007.999999998785
HI-CARE POLYMERS P. LTD.,6120.0,3040.0,3400.0,3400.0,3400.0,6400.0,6400.0,6400.0,6400.0,6400.0000000002265,6400.000000000339,6399.999999999875,3399.999999998958,3399.9999999987813
HI-SPAN BUILDERS P. LTD.,25991.0,25992.0,25992.0,25992.0,25992.0,25992.0,25992.0,25992.0,25992.0,25992.00000000023,25992.00000000034,25991.999999999887,25991.999999998985,25991.999999998807
HI-TECH MINERALS AND CHEMICALS,251750.0,251750.0,251750.0,251750.0,251750.0,251750.0,251750.0,251750.0,251750.0,251750.0000000001,251750.00000000023,251749.99999999985,251749.9999999992,251749.99999999904
HI-TECH PACKAGING,381845.0,284137.0,667668.0,514756.0,1068480.0,312120.0,286110.0,51379.0,51379.0,51379.00000000181,51379.0000000025,312120.0000000024,1068479.999999999,1068480.0000000002
HI-TECK ENGINEERING AND ECOSOLUTIONS PVT LTD,21500.0,2500.0,7754.0,17000.0,17000.0,17000.0,17000.0,17000.0,17000.0,17000.000000000207,17000.00000000032,16999.999999999898,16999.999999998963,16999.999999998792
HICARE INTERNATIONAL,3331.0,5946.0,8561.0,3300.0,13231.0,34302.0,13852.0,7200.0,23197.0,23197.00000000024,23197.00000000036,34301.99999999984,13230.99999999898,13230.999999998796
HIDENT TRADERS & EXPORTERS LLP,18557.0,18557.0,18557.0,18557.0,18557.0,18557.0,18557.0,18557.0,18557.0,18557.00000000023,18557.000000000346,18556.999999999884,18556.99999999897,18556.999999998796
HIDESIGN,26452.0,434400.0,54700.0,10120.0,10120.0,10120.0,10120.0,10120.0,10120.0,10120.000000000588,10120.00000000073,10120.000000000207,10119.999999999112,10119.999999998825
HIGENE HOTEL EQUIPMENTS,7180.0,7065.0,6950.0,16262.0,16772.0,2719.0,84336.0,84336.0,84336.0,84336.00000000017,84336.00000000022,2718.9999999998736,16771.999999998992,16771.999999998778
HIGH LAYER WOOD P. LTD.,2350590.0,2350590.0,2350590.0,2350590.0,2350590.0,2350590.0,2350590.0,2350590.0,2350590.0,2350590.0,2350590.0,2350590.0,2350590.000000002,2350590.000000001
HIGH POINT,28692.0,17026.0,26510.0,26510.0,26510.0,26510.0,26510.0,26510.0,26510.0,26510.000000000226,26510.00000000033,26509.99999999987,26509.999999998978,26509.999999998807
HIGH PRECISION INDUSTRY,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.000000000233,10000.000000000346,9999.999999999884,9999.999999998963,9999.999999998789
HIGH SEAS EXIM,75074.0,59245.0,43416.0,27587.0,8609.0,12004.5,15400.0,15400.0,15400.0,15400.000000000218,15400.000000000306,12004.499999999867,8608.999999998985,8608.999999998803
HIGH TEC GLASS INDUSTRIES,51400.0,51400.0,51400.0,51400.0,51400.0,51400.0,51400.0,51400.0,51400.0,51400.00000000023,51400.000000000335,51399.99999999988,51399.99999999901,51399.999999998836
HIGH-PRO FEEDS,164500.0,164500.0,164500.0,164500.0,164500.0,164500.0,164500.0,164500.0,164500.0,164500.0000000002,164500.0000000003,164499.99999999985,164499.99999999913,164499.99999999895
HIGHLINE TRADERS,46463.0,46463.0,46463.0,46463.0,95220.0,152826.0,98938.0,221747.0,221747.0,221747.0000000001,221747.0000000001,152825.99999999968,95219.99999999914,95219.99999999886
HIGHMILER TRADES,19571.0,19571.0,19571.0,19571.0,19571.0,19571.0,19571.0,19571.0,19571.0,19571.00000000023,19571.000000000346,19570.999999999884,19570.99999999897,19570.9999999988
HIGHRANGE HOSPITALITIES,20300.0,20300.0,20300.0,7170.0,7170.0,7170.0,7170.0,7170.0,7170.0,7170.000000000245,7170.000000000353,7169.999999999874,7169.999999998966,7169.999999998792
HIGHRANGE PLY AND BOARDS,26500.0,974210.0,1053140.0,283900.0,26627.0,53904.0,26498.0,26498.0,26498.0,26498.00000000132,26498.0000000012,53903.99999999818,26626.999999999567,26626.999999998818
HIGHRANGE RUBBER & COIR PRODUCTS LTD.,3960.0,3960.0,9833.0,15706.0,16588.0,17470.0,20100.0,22730.0,22730.0,22730.00000000022,22730.00000000033,17469.999999999873,16587.99999999897,16587.99999999879
HIGHTECH TRADING,5225.0,5225.0,5225.0,5225.0,5225.0,5225.0,5225.0,5225.0,5225.0,5225.000000000232,5225.000000000347,5224.999999999883,5224.999999998958,5224.999999998783
HIGHTEMP INDUSTRIES,4575.0,4575.0,4575.0,4575.0,4575.0,4575.0,4575.0,4575.0,4575.0,4575.000000000232,4575.000000000347,4574.999999999884,4574.999999998958,4574.999999998783
HIGHWAY GARDEN DRIVE IN P. LTD.,72600.0,72600.0,72600.0,72600.0,72600.0,72600.0,72600.0,72600.0,72600.0,72600.00000000022,72600.00000000032,72599.99999999987,72599.99999999904,72599.99999999886
HIKAE IT P. LTD.,23510.0,23510.0,23510.0,23510.0,23510.0,23510.0,23510.0,23510.0,23510.0,23510.00000000023,23510.000000000346,23509.99999999988,23509.99999999898,23509.999999998807
HIL LIMITED,450610.0,101290.0,26800.0,57401.5,88003.0,36180.0,36180.0,36180.0,36180.0,36180.00000000009,36180.00000000015,36180.00000000045,88002.99999999895,88002.99999999904
HILIFE FASHION STORE,5295.0,5295.0,5295.0,5295.0,5295.0,5295.0,5295.0,5295.0,5295.0,5295.000000000232,5295.000000000347,5294.999999999883,5294.999999998958,5294.999999998783
HILITE COUNTRY SIDE,30770.0,30770.0,30770.0,30770.0,30770.0,30770.0,30770.0,30770.0,30770.0,30770.000000000226,30770.00000000033,30769.99999999988,30769.999999998985,30769.999999998814
HILITE MALL,37280.0,50052.86,62825.71,75598.57,88371.43,101144.29,113917.14,126690.0,319484.0,319484.0000000001,319484.0000000001,101144.28999999988,88371.42999999918,88371.42999999889
HILITE PRODUCTS P. LTD.,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0,8650.0,8650.000000000231,8650.000000000346,8649.999999999882,8649.999999998963,8649.999999998789
HILL GOLD TRADING COMPANY,26400.0,26400.0,26400.0,26400.0,26400.0,26400.0,26400.0,26400.0,26400.0,26400.00000000023,26400.00000000034,26399.99999999988,26399.99999999898,26399.999999998807
HILL PRODUCE DEALER EXPORTER & IMPORTER,22035.0,22035.0,22035.0,22035.0,22035.0,22035.0,22035.0,22035.0,22035.0,22035.00000000023,22035.000000000346,22034.99999999988,22034.99999999897,22034.9999999988
HILL WOOD HOME WORK,7700.0,7700.0,7700.0,7700.0,150500.0,293300.0,201470.0,109640.0,189040.0,189040.00000000023,189040.0000000004,293299.99999999977,150499.99999999916,150499.99999999898
HILLARIOUS ELECTRONICS,15450.0,15450.0,15450.0,16605.0,16605.0,16605.0,16605.0,16605.0,16605.0,16605.000000000226,16605.000000000342,16604.999999999887,16604.999999998967,16604.999999998792
HILLMAN HOSIERY MILLS P. LTD.,3464.0,3464.0,3464.0,3464.0,3464.0,3464.0,3464.0,3464.0,3464.0,3464.000000000232,3464.000000000348,3463.999999999883,3463.999999998956,3463.9999999987813
HILLPOINT BUILDING SOLUTIONS P. LTD.,6391.0,6391.0,6391.0,6391.0,6391.0,6391.0,6391.0,6391.0,6391.0,6391.000000000232,6391.0000000003465,6390.999999999884,6390.99999999896,6390.999999998785
HILLWOOD FURNITURE P. LTD.,4828734.0,4441761.0,1792669.0,1792669.0,1792669.0,1792669.0,1792669.0,1792669.0,1792669.0,1792669.0,1792668.9999999995,1792669.0000000042,1792669.0000000014,1792669.000000002
HILLWOOD HOME WORK,10735.0,10735.0,14652.5,18570.0,96166.67,173763.33,251360.0,251360.0,251360.0,251360.0000000001,251360.0000000001,173763.3299999996,96166.66999999914,96166.66999999885
HILLWOOD IMPEX P. LTD.,1375520.0,1375520.0,1375520.0,2122740.0,4461713.0,3790538.0,3465971.0,1935420.0,1119320.0,1119320.0000000035,1119320.0000000056,3790538.000000006,4461713.000000001,4461713.000000004
HILLWOOD IMPORT & EXPORTS P. LTD.,2271187.0,2401317.0,887845.0,887845.0,887845.0,887845.0,887845.0,887845.0,887845.0,887845.0000000003,887845.0000000001,887845.0000000022,887845.0000000002,887845.0000000002
HILLWOOD TIMBERS,1695406.0,855993.0,1287129.0,1118620.0,1118620.0,1118620.0,1118620.0,1118620.0,1118620.0,1118619.9999999995,1118619.9999999993,1118619.9999999995,1118620.0,1118620.0000000002
HILTON REFRIGERATION INDUSTRIES,33992.0,33992.0,33992.0,33992.0,33992.0,33992.0,33992.0,33992.0,33992.0,33992.000000000226,33992.000000000335,33991.99999999989,33991.99999999899,33991.999999998814
HIMALAYA BAKE AND CONFECTION P.LTD.,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0000000002328,270.00000000034913,269.9999999998835,269.9999999989526,269.999999998778
HIMANI CASHEW PROCESSING,54640.0,54640.0,54640.0,54640.0,54640.0,54640.0,54640.0,54640.0,54640.0,54640.00000000022,54640.00000000033,54639.99999999988,54639.99999999901,54639.999999998836
HIMS INDIA,2090000.0,2090000.0,2090000.0,2090000.0,2090000.0,2090000.0,2090000.0,2090000.0,2090000.0,2090000.0,2089999.9999999995,2089999.9999999995,2090000.000000001,2090000.0000000007
HINA IMPEX,45230.0,416838.0,176135.0,25867.0,52019.0,52019.0,52019.0,52019.0,52019.0,52019.00000000066,52019.00000000077,52018.99999999996,52018.99999999916,52018.999999998894
HIND COMMERCIAL LLP.,49820.0,49820.0,49820.0,49820.0,49820.0,49820.0,49820.0,49820.0,49820.0,49820.00000000023,49820.000000000335,49819.99999999988,49819.99999999901,49819.999999998836
HINDALCO INDUSTRIES LTD.,19046.0,27472.0,41484.0,620.0,72515.0,49757.5,27000.0,32267.0,39644.0,39644.00000000036,39644.00000000051,49757.49999999999,72514.999999999,72514.9999999989
HINDUSTAN AUTO HUB CONSORTIUM,79920.0,79920.0,79920.0,79920.0,79920.0,1750.0,1750.0,1750.0,1750.0,1750.000000000324,1750.0000000004754,1750.0000000001285,79919.99999999895,79919.99999999888
HINDUSTAN DYNASTY PRIVATE LIMITED,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0,224000.0000000001,224000.00000000023,223999.99999999985,223999.9999999992,223999.999999999
HINDUSTAN HEAVY ELECTRICALS P. LTD.,25060.0,24911.5,24763.0,24763.0,24763.0,24763.0,24763.0,24763.0,24763.0,24763.00000000023,24763.00000000034,24762.99999999988,24762.99999999898,24762.999999998807
HINDUSTAN INSECTICIDES LTD.,51770.0,461862.0,227620.0,109500.0,109500.0,109500.0,109500.0,109500.0,109500.0,109500.0000000006,109500.00000000071,109499.9999999999,109499.9999999992,109499.9999999989
HINDUSTAN INTERIORS,1528.0,1528.0,3680.0,39500.0,5440.0,5465.0,5490.0,12220.0,12220.0,12220.00000000016,12220.000000000276,5464.999999999863,5439.999999998965,5439.999999998755
HINDUSTAN NEWSPRINT LTD.,14820443.0,10452271.0,45679590.0,43245000.0,43245000.0,43245000.0,43245000.0,43245000.0,43245000.0,43244999.99999999,43244999.99999999,43244999.99999994,43245000.00000004,43245000.00000003
HINDUSTAN ORGANIC CHEMICALS LTD.,6360.0,6360.0,9172.0,11984.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.000000000222,3082.000000000336,3081.9999999998704,3081.999999998958,3081.9999999987763
HINDUSTAN PERFUMES & COSMETICS,3207.0,3207.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0,1752.0000000002326,1752.0000000003486,1751.999999999886,1751.9999999989543,1751.99999999878
HINDUSTAN TRADERS,106979.0,106979.0,106979.0,106979.0,106979.0,106979.0,106979.0,106979.0,106979.0,106979.00000000022,106979.0000000003,106978.99999999988,106978.99999999908,106978.9999999989
HINDUSTAN TRANSFORMERS INDIA P. LTD.,50415.0,50415.0,50415.0,50415.0,50415.0,50415.0,50415.0,50415.0,50415.0,50415.00000000023,50415.000000000335,50414.99999999988,50414.99999999901,50414.999999998836
HINDUSTHAN PLYWOOD,43062.0,43062.0,43062.0,43062.0,43062.0,43062.0,43062.0,506446.0,712165.0,712164.9999999997,712164.9999999995,43061.99999999959,43061.99999999942,43061.99999999883
HINTANNIA PLASTICS P. LTD.,107642.0,107642.0,868211.0,494461.0,494461.0,494461.0,494461.0,494461.0,494461.0,494461.0000000004,494461.0000000004,494460.9999999983,494460.9999999995,494460.9999999992
HIPUTI GROUP,19760.0,19760.0,19760.0,19760.0,19760.0,19760.0,19760.0,50901.0,50901.0,50901.0000000002,50901.00000000029,19759.99999999985,19759.999999998992,19759.9999999988
HIRISE BUILDING CONSULTANCY,4060.0,4060.0,4060.0,4060.0,4060.0,4060.0,4060.0,4060.0,4060.0,4060.000000000232,4060.0000000003474,4059.999999999882,4059.999999998957,4059.999999998782
HISAFE RUBBERS,6716.0,6716.0,6716.0,6716.0,6716.0,6716.0,6716.0,6716.0,6716.0,6716.000000000232,6716.0000000003465,6715.999999999883,6715.99999999896,6715.999999998785
HISHAM AND SHAMEEM ENTERPRISES P. LTD.,11468.0,11468.0,11468.0,11468.0,11468.0,17660.0,18745.0,18745.0,18745.0,18745.000000000226,18745.00000000033,17659.99999999986,11467.99999999897,11467.999999998785
HITACHI ASTEMO BRAKE SYSTEMS INDIA P. LTD.,8304.0,8304.0,8304.0,8304.0,8304.0,8304.0,8304.0,8304.0,8304.0,8304.000000000231,8304.000000000346,8303.999999999885,8303.999999998961,8303.999999998785
HITACHI ENERGY INDIA LTD.,7655504.0,7655504.0,7655504.0,7655504.0,7655504.0,7655504.0,7655504.0,7655504.0,308886.0,308886.0000000011,308886.00000000186,7655503.999999995,7655504.000000003,7655504.000000005
HITACHI METALS LTD.,19927.0,21137.0,19705.0,18273.0,25989.0,102044.0,11288.0,14939.0,4136.0,4136.000000000202,4136.000000000353,102043.99999999972,25988.999999999007,25988.999999998807
HITECH INTERNATIONAL,1445.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0000000002326,1475.0000000003488,1474.9999999998831,1474.999999998954,1474.9999999987795
HITECH MECHTRONICS,31360.0,31360.0,31360.0,31360.0,31360.0,31360.0,73580.0,73580.0,73580.0,73580.00000000019,73580.00000000026,31359.99999999985,31359.99999999901,31359.999999998803
HIVE FOODS INDIA,5330.0,5330.0,5330.0,5330.0,5330.0,5330.0,5330.0,63394.0,63394.0,63394.00000000017,63394.00000000026,5329.999999999837,5329.999999998992,5329.9999999987795
HIWING MARKETING CO.,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.0,28000.000000000226,28000.00000000034,27999.99999999988,27999.99999999898,27999.999999998807
HIZAN TRADERS,5979.0,5979.0,5979.0,5979.0,5979.0,5979.0,5979.0,5979.0,5979.0,5979.000000000232,5979.000000000347,5978.999999999882,5978.99999999896,5978.999999998785
HLL INFRA TECH SERVICE LTD.,8378.0,8378.0,8378.0,8378.0,8378.0,8378.0,8378.0,8378.0,8378.0,8378.000000000231,8378.000000000346,8377.999999999885,8377.999999998961,8377.999999998787
HLT EXIM,5810.0,5810.0,5810.0,30075.0,57295.0,10540.0,63211.0,59707.0,56203.0,56203.00000000024,56203.00000000036,10540.00000000004,57294.99999999896,57294.999999998836
HMM INTERNATIONAL,86535.0,86535.0,86535.0,86535.0,86535.0,86535.0,86535.0,86535.0,86535.0,86535.00000000022,86535.00000000032,86534.99999999987,86534.99999999905,86534.99999999886
HMT MACHINE TOOLS LTD.,1378.0,1378.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0000000002329,467.00000000034913,466.999999999885,466.99999999895294,466.99999999877855
HNRE SOLUTIONS P. LTD.,48750.0,48750.0,48750.0,48750.0,48750.0,48750.0,74650.0,71150.0,62593.0,62593.00000000021,62593.0000000003,48749.999999999854,48749.99999999901,48749.99999999882
HOBBY DROME,323.0,894.0,1044.0,35.0,35.0,35.0,35.0,35.0,35.0,35.000000000234145,35.00000000035022,34.99999999988218,34.999999998952774,34.99999999877799
HOE WELLNESS P. LTD.,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0000000002328,248.0000000003492,247.9999999998836,247.9999999989525,247.9999999987779
