Exporter Name,Address,State,pin,2015,2016,2017,2018,2019,2020,2021,2022,2023,Taluk,District,Latitude,Longitude,Cluster,2024,2025,2026,2027,2028
TEAM SUSTAIN,"1st floor, inQ Tower, Opp, EMC NH Bypass, Kesaveeyam, Palarivattom, Kochi, Kerala 682025, India",Kerala,682025,0,0,0,890,0,0,0,0,0,Ernakulam,Ernakulam,10.00037267,76.30783643,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
USMANIYA WOOD PODUCTS,"XV/635, MALAMURY, PULLUVAZHI P. O, Perumbavoor, Kerala 683541, India",Kerala,683541,0,0,0,27750,0,0,0,235970,33700,Kunnathunad,Ernakulam,10.0473711,76.52621409,0,29255.15322,33062.94642,33444.51474,33361.3844,33233.02497
V.J.TREADS,"W9WG+76J, Kochi - Madurai - Dhanushkodi Rd, Thiruvankulam, Thrippunithura, Kochi, Kerala 682305, India",Kerala,682305,0,0,0,2493,0,0,0,0,0,Kanayannur,Ernakulam,9.939008105,76.3708771,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
VERVEMAGNUM GLOBAL IMPEX P.LTD.,"3933+743, Karippassery, North Kalamassery, Kalamassery, Kochi, Kerala 682033, India",Kerala,682033,0,0,0,14502,0,0,0,0,68025,Kanayannur,Ernakulam,10.04308069,76.31714246,0,67280.21665,67288.87582,67233.08386,67668.00623,67577.81612
VICTORY WOOD INDUSTRIES,"Mudiclal Depot Road, Mudickal, Kerala 683547, India",Kerala,683547,0,0,0,87500,0,0,0,167700,0,Kunnathunad,Ernakulam,10.09107643,76.43058616,0,467.6943439,0,145.447752,75.29824203,184.9404451
WAYANAD FOOD INC.,"Wayanad, Kerala, India",Kerala,682024,0,0,0,1000,0,19000,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,7.817164783,7.975534157,8.069322365,7.286311502,7.916726959
WYANAD FOOD INCORPORATED,"Wayanad, Kerala, India",Kerala,682002,0,0,0,23068,0,26814,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,22.01526751,7.975534157,8.85317048,7.286311502,0
ABM4 TRADES,"27CR+27P, Elamakkara, Kochi, Kerala 682026, India",Kerala,682026,0,0,0,0,72,6750,10821,24685,3703,Ernakulam,Ernakulam,10.01621267,76.28882021,0,3728.44301,3714.061648,3728.497733,3735.985488,3747.014867
AISWRYA AGRO MILLS,"5CFM+HQH, Mattoor, Kalady, Kerala 683574, India",Kerala,683574,0,0,0,0,22000,0,0,0,0,Aluva,Ernakulam,10.18281716,76.45845345,0,7.817164783,7.975534157,11.06002359,7.286311502,7.910320837
BMK INTERNATIONAL,"BMK international ,13/725 D pipeline road,Thoppil ,Thrikkakara ,Ernakulam, Pin, Marottichuvadu, Edappally, Kochi, Kerala code :682021, India",Kerala,682021,0,0,0,0,377,758,0,1836,0,Ernakulam,Ernakulam,10.02923377,76.33530454,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
COCHIN MARINE ENGINEERING BOAT YARD,"Kochangadi Rd, Kochangadi, Chullickal, Kochi, Kerala 682002, India",Kerala,682002,0,0,0,0,8172,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
FINE ART PLASTICS,"Kaloor - Kadavanthara Rd, Kathrikadavu, Kaloor, Kochi, Kerala 682017, India",Kerala,682017,0,0,0,0,220,0,0,0,0,Ernakulam,Ernakulam,9.994298566,76.2934562,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
FROTUNE FLEXIPRINT PACK,"P.O, 1/508, Ponjassery, A M Thomas Rd, Perumbavoor, Ponjassery, Kerala 683547, India",Kerala,683547,0,0,0,0,912,0,0,0,0,Kunnathunad,Ernakulam,10.09107643,76.43058616,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
G.H.ASSOCIATES,"Golden Plaza, Chittoor Rd, opp. Mymoon Theatre, Padma Junction, Kacheripady, Ernakulam, Kochi, Kerala 682018, India",Kerala,682018,0,0,0,0,3791,3981,0,751,2807,Ernakulam,Ernakulam,9.991596464,76.28133009,0,2739.082134,2718.697425,2738.795161,2736.109907,2776.652567
GOLD WOOD INDUSTRIES,"2HG7+8XF, Pezhakkappilly, Kerala 686674, India",Kerala,686674,0,0,0,0,775070,1284350,0,885900,1436600,Pezhakkapilly,Ernakulam,10.01720788,76.56630881,0,1447746.056,1446400.349,1429836.82,1445509.569,1434512.447
GOLDEN SPENCER TRADING,"Okkal, Kalady, Chelamattom part, Kerala 683544, India",Kerala,683544,0,0,0,0,33678,80868,0,39607,0,Kunnathunad,Ernakulam,10.16667257,76.50774668,0,118.146521,32.92865829,43.35274104,33.79403702,13.18002848
INNOPOLIS BIO INNOVATIONS,"18/18, Near BPCL Petrol Pump Puthya Road, Vadagode P.O., Mundanpalam, Kollamkudimugal, Kangarappady, Kochi, Kakkanad, Kerala 682021, India",Kerala,682021,0,0,0,0,44762,73946,1142,900,0,Ernakulam,Ernakulam,10.02923377,76.33530454,0,52.39923715,0,0,14.35596985,0
JAGADAMBAN CONTAINES,"Factory at :18/789, Development Area, Binanipuram, Edayar, Kochi, Kerala 683502, India",Kerala,683502,0,0,0,0,820,0,0,0,0,Paravur,Ernakulam,10.08769256,76.30506273,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
JEEVAGRAM,"VI/450, Manickamangalam, Kalady, Kerala 683574, India",Kerala,683574,0,0,0,0,1150,6164,3585,0,0,Aluva,Ernakulam,10.18281716,76.45845345,0,7.817164783,7.975534157,9.132408295,7.286311502,7.910320837
KANAKA POLYPACK P.LTD.,"Rd, Ashokapuram, Edayapuram, Aluva, Kerala 683101, India",Kerala,683101,0,0,0,0,3579,1395,791,0,0,Aluva,Ernakulam,10.09568078,76.36233782,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
LULU FLIGHT KITCHEN,"Nedumbassery, XI/300-B, VIP Road, opp. Cochin International Airport, Kochi, Nedumbassery, Kerala 683572, India",Kerala,683572,0,0,0,0,87834,323744,342257,419339,456037,Paravur,Ernakulam,10.19338331,76.38335939,0,454575.2172,453654.2924,453783.0043,454927.005,456423.5121
MAITHRI ADVERTISING WORKS P. LTD.,"1st Floor, X872+C56 Combine Centre, KP Vallon Rd, Kadavanthra Junction, Giri Nagar, Kadavanthra, Kochi, Kerala 682020, India",Kerala,682020,0,0,0,0,159,419,65094,79333,124008,Ernakulam,Ernakulam,9.968617363,76.30114695,0,125675.772,125583.7818,125365.0944,125701.3817,125551.9571
MATHA BOOK CENTRE,"Salem-Kanyakumari Highway, Service Rd, Karukutty, Angamaly, Kerala 683576, India",Kerala,683576,0,0,0,0,190,0,0,0,0,Aluva,Ernakulam,10.22989034,76.37638655,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
MINERVA COMBINES,"W9VF+77R, Temple Road, opp. Public Library, Thrippunithura, Thiruvankulam, Kochi, Kerala 682305, India",Kerala,682305,0,0,0,0,1538,0,503,0,730,Kanayannur,Ernakulam,9.939008105,76.3708771,0,747.7122666,749.387069,746.6411094,744.4593292,764.6530665
NEONA EMBEDDED LABZ,"41/1852, Veekshanam Rd, North Kaloor, Kacheripady, Kochi, Kerala 682018, India",Kerala,682018,0,0,0,0,226,0,0,0,0,Ernakulam,Ernakulam,9.991596464,76.28133009,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
NILGIRIS EXPORTS,"Nilgiris, Tamil Nadu, India",Tamil Nadu,682002,0,0,0,0,13110,511,0,7955,3930,Kochi,Ernakulam,9.957255233,76.25402237,0,3985.665341,3995.37874,3986.523579,3979.419752,3963.415687
PAZHANGADI OIL MILLS,"3CXM+XFV, Kerala 683547, India",Kerala,683547,0,0,0,0,8366,71669,195221,317836,975521,Kunnathunad,Ernakulam,10.09107643,76.43058616,0,956545.1336,952798.3414,960933.6359,951242.4166,962126.3982
S.TOUGHEN GLASS,"Marottichode-Pothiyakkara, Mattoor, Kalady, Kerala 683574, India",Kerala,683574,0,0,0,0,25000,0,0,0,0,Aluva,Ernakulam,10.18281716,76.45845345,0,7.817164783,7.975534157,14.69214941,7.286311502,7.910320837
SRI THIRUMAL EXPORTS,"# 368, 4, th cross, Vaiyapuri Nagar, Gandhi Puram, Karur, Tamil Nadu 2, India",Tamil Nadu,682002,0,0,0,0,83000,0,0,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,61.66619795,0,0,0,6.576176377
TECWA GROUP,"15/58, Desom, Aluva, Kerala 683102, India",Kerala,683102,0,0,0,0,74,0,0,0,0,Aluva,Ernakulam,10.12071197,76.33862615,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
THOMSON IMPEX,"Nediyuzhathil Tower, 1333 A, 40, Cannon Shed Rd, Shenoys, Kochi, Kerala 682011, India",Kerala,682011,0,0,0,0,14000,0,26001,0,0,Ernakulam,Ernakulam,9.989242117,76.29452373,0,8.929050757,7.975534157,9.132408295,7.180527008,5.891836262
VALOOKKARAN MODERN RICE MILL,"5CVJ+3GV, Ezhattumugham, Kerala 683574, India",Kerala,683574,0,0,0,0,144000,829492,752398,285270,364960,Aluva,Ernakulam,10.18281716,76.45845345,0,372081.2808,370141.0099,370322.0774,372968.8502,373901.3689
AGUS ENTERPRISES,"Pudussery Building, Kaloor, Kochi, Kerala 682017, India",Kerala,682017,0,0,0,0,0,250,0,0,0,Ernakulam,Ernakulam,9.994298566,76.2934562,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
AMICUS COMMUNICATIONS,"THE BUILDING 9 degree N 76 degree E, Desabhimani Rd, Kaloor, Kochi, Kerala 682017, India",Kerala,682017,0,0,0,0,0,5335,24254,19597,3807,Ernakulam,Ernakulam,9.994298566,76.2934562,0,3776.965221,3785.7624,3774.989533,3769.697628,3792.211739
ANNA FRIED MASALA,"Vithayathil Building, 10/563, Meleth Road, Vikas Nagar, Maradu, Kochi, Kerala 682304, India",Kerala,682304,0,0,0,0,0,165,4780,4450,8050,Ernakulam,Ernakulam,9.938877707,76.32558968,0,8143.574213,8096.296568,8140.574298,8155.11854,8129.054955
ARAVIND EXPORTS,"8/1488 Hari Pai Compound, Gujarati Rd, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,0,0,0,0,0,15859,512,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,7.817164783,7.975534157,8.069322365,7.286311502,7.916726959
BULK LINER LOGISTICS,"39/6181, Alappatt Cross Road, Ravipuram, Ravipuram, Perumanoor, Kochi, Kerala 682015, India",Kerala,682015,0,0,0,0,0,9630,73928,88197,143739,Ernakulam,Ernakulam,9.948697108,76.29266132,0,143189.3081,143156.1023,143135.5115,142701.68,142730.9315
CHENNAI FORGE PRODUCTS P.LTD.,"Chennai, Tamil Nadu, India",Tamil Nadu,682024,0,0,0,0,0,6000,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
CHENNAI RECLAIMATION(P)LTD.,"Chennai, Tamil Nadu, India",Tamil Nadu,682002,0,0,0,0,0,20000,20500,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,8.929050757,7.975534157,9.132408295,7.180527008,5.898242384
COCHIN DRUG HOUSE,"Road, Mankuzhy, Nethaji Nagar, Edappally, Kochi, Kerala 682024, India",Kerala,682024,0,0,0,0,0,16338,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,7.817164783,7.975534157,8.069322365,7.286311502,7.916726959
COCHIN PETROMINS,"4/147B Devikripa, Fact Road North Kalamassery Near To Ganapathy Temple, behind Bmart Supermarket, North Kalamassery, Kalamassery, Kochi, Kerala 683104, India",Kerala,683104,0,0,0,0,0,8968,0,0,0,Kanayannur,Ernakulam,10.05754296,76.31917809,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
COCOHIN RESIDENCY P.LTD.,"Peeliyadu Road, near Amrita Hospital, Amrita Nagar, Edappally, Kochi, Kerala 682041, India",Kerala,682041,0,0,0,0,0,3460,0,0,0,Kanayannur,Ernakulam,9.956063313,76.39185568,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
CYRIX HEALTHCARE,"30/641B, Vandipetta Road, near SBI Bank, Poonithura, Maradu, Ernakulam, Kochi, Kerala 682038, India",Kerala,682038,0,0,0,0,0,2500,0,0,0,Ernakulam,Ernakulam,9.951825921,76.32976081,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
DOTS CARGO INDIA,"X7MR+XGG, Kathrikadavu, Kaloor, Ernakulam, Kochi, Kerala 682017, India",Kerala,682017,0,0,0,0,0,330222,143082,217694,409696,Ernakulam,Ernakulam,9.994298566,76.2934562,0,409054.1987,409618.366,410410.4141,409454.4197,410858.3499
ESTHAPANOSE SONS,"Lemon Grass Avenue, Syrian Church Rd, Kunnathery Thikavu, Aluva, Kerala 683101, India",Kerala,683101,0,0,0,0,0,393,0,0,0,Aluva,Ernakulam,10.09568078,76.36233782,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
EUROFINE INTERNATIONAL INDIA,"Noah's Ark, Suit No. 189, NH47 Near Kochi International Airport Jn, Nedumbassery, Angamaly South, Kochi, Angamaly, Kerala 683573, India",Kerala,683573,0,0,0,0,0,149500,20956,0,0,Aluva,Ernakulam,10.18025557,76.38579883,0,0,0,0,0,133.7918107
GESCHMACK NATURELLE,"Geshmack Naturelle, PO, Pancode, Vadavucode, Aikaranad North, Kerala 682310, India",Kerala,682310,0,0,0,0,0,1332,0,5981,1140,Kunnathunad,Ernakulam,9.98790642,76.43015296,0,1024.15851,1026.203115,1025.578924,1030.740769,1017.310406
J.R.UNIQUE PRINTERS,"T.B Junction, Angamaly, Angamaly, Kerala 683572, India",Kerala,683572,0,0,0,0,0,18900,0,0,0,Paravur,Ernakulam,10.19338331,76.38335939,0,7.817164783,7.975534157,8.069322365,7.286311502,7.916726959
KAVONE AUTOMATION AND MACHINES,"3rd Floor ,V.E Arcade, Palarivattom JN., Sonia Nagar, Palarivattom, Kochi, Kerala 682020, India",Kerala,682020,0,0,0,0,0,76,0,0,0,Ernakulam,Ernakulam,9.968617363,76.30114695,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
KAY ENN TRADING,"Kasmisons Arcade, Mahatma Gandhi Rd, near Padma, Mulavukad, Kochi, Kerala 682035, India",Kerala,682035,0,0,0,0,0,27635,671373,277012,0,Ernakulam,Ernakulam,9.979283159,76.28271734,0,0,1780.964915,2824.87581,1367.70488,5927.162484
KODUVAYOOR BALAKRISHNASREDHAR,"Koduvayur, Kerala, India",Kerala,682024,0,0,0,0,0,150,330,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
KUNNATHAN POLYMERS P.LTD.,"Assamanoor, P.O, Odakkali Nedungapra Krariyely Rd, Perumbavoor, Kerala 683549, India",Kerala,683549,0,0,0,0,0,27500,55000,0,0,Kunnathunad,Ernakulam,10.10500877,76.5479105,0,0,16.75004673,12.44021147,0,0
LIV LONG NUTRACUETICALS LTD.,"Bank Rd, Periyar Nagar, Aluva, Kerala 683101, India",Kerala,683101,0,0,0,0,0,9681,12564,0,0,Aluva,Ernakulam,10.09568078,76.36233782,0,8.929050757,7.975534157,9.132408295,7.180527008,7.916726959
LUCIYA INDUSTRIES,"Industrial Development Plot, VI/188B, North Champannoor, Angamaly, Kerala 683573, India",Kerala,683573,0,0,0,0,0,34500,60240,0,0,Aluva,Ernakulam,10.18025557,76.38579883,0,36.1797626,11.43864904,5.349892489,7.941430137,0
MADAVA PHARMACEUTICAL LABORATORIES,"Ground Floor, PNVM Arcade, North End, Madhava Pharmacy Junction, Providence Rd, Banerji Rd, Kacheripady, Ernakulam, Kochi, Kerala 682018, India",Kerala,682018,0,0,0,0,0,249,0,0,0,Ernakulam,Ernakulam,9.991596464,76.28133009,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
MALABAR HERBS,"Airport Rd, Kochi, Nedumbassery, Kerala 683111, India",Kerala,683111,0,0,0,0,0,933,2019,0,0,Aluva,Ernakulam,10.15344529,76.3904808,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
MALABAR TIMBER INDUSTRIES,"Malabar Timber Industries, Karimugal, Kerala 682303, India",Kerala,682303,0,0,0,0,0,63620,79840,26560,28962,Kunnathunad,Ernakulam,9.999956208,76.3969864,0,29239.71787,29160.54757,29145.84292,29174.67772,29162.23199
MEDAMANA RUBBER INDUSTRIES,"Mulakulam North, Piravom, Kerala 686664, India",Kerala,686664,0,0,0,0,0,94286,181168,154665,109436,Muvattupuzha,Ernakulam,9.87667052,76.48430996,0,110321.4427,110774.5755,110613.2558,109676.564,109872.361
MIRACLE RECLAIM RUBBER COIMBATORE P.LTD.,"Coimbatore, Tamil Nadu, India",Tamil Nadu,682024,0,0,0,0,0,24000,48000,48000,72000,Ernakulam,Ernakulam,10.01888763,76.3025345,0,71998.00357,71987.83393,72026.02968,71960.54174,72132.74497
NAS AGENCIES,"NH544, Koonamthai, Edappally, Ernakulam, Kochi, Kerala 682024, India",Kerala,682024,0,0,0,0,0,2893,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
NUCOMET ENTERPRISES,"13/751-2,Koikkara Building, Koikkara Lane Eden Lane, Marottichuvadu - Thoppil Rd, Thrikkakara, Edappally, Kochi, Kerala 682021, India",Kerala,682021,0,0,0,0,0,912,275,117031,184108,Ernakulam,Ernakulam,10.02923377,76.33530454,0,185909.9526,184759.3743,184864.3372,185213.3015,184640.2669
PIO FOOD PRODUCTS,"WJGJ+GVP, Kerala 686672, India",Kerala,686672,0,0,0,0,0,30767,11802,0,9263,Muvattupuzha,Ernakulam,9.924969829,76.60258119,0,9308.392066,9308.930392,9309.811072,9269.917649,9263.791665
PRABHA SPECIALITIES,"33/1784, Madathiparambil Building, B-2, Puthiya Road, P.O, Vennala, Kochi, Kerala 682028, India",Kerala,682028,0,0,0,0,0,200,0,12115,0,Ernakulam,Ernakulam,9.99670085,76.32102778,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
PRIME LINKS GLOBAL,"2nd floor, Sunu Plaza, Mangayil School Road, Maradu, Kochi, Kerala 682304, India",Kerala,682304,0,0,0,0,0,11150,0,0,0,Ernakulam,Ernakulam,9.938877707,76.32558968,0,7.817164783,7.975534157,8.069322365,7.286311502,7.916726959
RICE TECH AGRO MILLS,"Malabar rice mill, Mattoor, Kalady, Kerala 683574, India",Kerala,683574,0,0,0,0,0,514182,752878,893034,0,Aluva,Ernakulam,10.18281716,76.45845345,0,0,0,0,0,0
SALVIA EXPORTS,"NH. 17, 27/456, Toll Junction, Metro Pillar No. 386, near TecQ Mobiles, Edappally North, PO, Ernakulam, Alappuzha, Kerala 682024, India",Kerala,682024,0,0,0,0,0,2405,0,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
TAG SECTOR,"XI/357, Kidagoor, Kerala 683572, India",Kerala,683572,0,0,0,0,0,850,0,0,0,Paravur,Ernakulam,10.19338331,76.38335939,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
TCL CERAMICS LTD,"TCL Ceramics Limited, 26, CSEZ, Kakkanad, Kerala 682037, India",Kerala,682037,0,0,0,0,0,283321,928207,919363,613502,Ernakulam,Ernakulam,9.997384706,76.34072476,0,614826.8195,613352.2512,613720.7424,612862.0709,609285.8586
24X7  COOLING SOLUTIONS,"29/1713, Bund Rd, Thykoodam, Vyttila, Ernakulam, Kochi, Kerala 682019, India",Kerala,682019,0,0,0,0,0,0,717,859,0,Ernakulam,Ernakulam,9.96996996,76.31541059,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
AGROPINE FOOD PROCESSORS,"Pezhakkappilly, Kerala 686674, India",Kerala,686674,0,0,0,0,0,0,18000,13543,0,Pezhakkapilly,Ernakulam,10.01720788,76.56630881,0,8.929050757,7.975534157,9.132408295,7.180527008,7.910320837
ALIMA TIMBER INDUSTRIES,"Old Muvattupuzha Rd, Perumbavoor, Kerala 683542, India",Kerala,683542,0,0,0,0,0,0,53200,0,0,Kunnathunad,Ernakulam,10.11493741,76.47808056,0,0,16.75004673,7.560611917,1.655029143,0
ALTERSOFT INNOVATIONS INDIA P.LTD.,"Second Floor, Valiyaveetil Buildings, NH 544 (Old NH, 47, Kochi - Salem Hwy, Edappally Toll, Nethaji Nagar, Edappally, Ernakulam, Kochi, Kerala 682024, India",Kerala,682024,0,0,0,0,0,0,900,3000,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
AMAL PLYWOOD,"35/2229/B, Vazhi, B1, Palli Pradakshina Rd, Pallinada, Palarivattom, Kochi, Kerala 682025, India",Kerala,682025,0,0,0,0,0,0,19179,0,0,Ernakulam,Ernakulam,10.00037267,76.30783643,0,8.929050757,7.975534157,9.132408295,7.180527008,5.891836262
AMBITN LIFESCIENCES,"386X+V58, HMT Colony Rd, HMT Colony, North Kalamassery, Kalamassery, Ernakulam, Kochi, Kerala 683503, India",Kerala,683503,0,0,0,0,0,0,3040,13661,0,Kanayannur,Ernakulam,10.05828796,76.33715315,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
AMENSCO MEDICAL TECHNOLOGIES,"KINFRA Road, Nellad, Mazhuvannoor, Kerala 686669, India",Kerala,686669,0,0,0,0,0,0,180,13400,0,Kunnathunad,Ernakulam,10.00734095,76.52786276,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
AUTOGRADE INDUSTRIES,"6/49 - A2, Thrikkakara, Mundampalam, Kochi, Kakkanad, Kerala 682021, India",Kerala,682021,0,0,0,0,0,0,63000,0,0,Ernakulam,Ernakulam,10.02923377,76.33530454,0,32.72798439,4.613432537,3.721791113,13.70781826,5.301484862
BONAFIDE SURGICALS,"X7JP+6FP, Adv Easwara Iyer Rd, Shenoys, Kochi, Kerala 682018, India",Kerala,682018,0,0,0,0,0,0,8,0,0,Ernakulam,Ernakulam,9.991596464,76.28133009,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
CANNANORE TEX-STYLE INT'L.,"Kannur, Kerala, India",Kerala,682002,0,0,0,0,0,0,325,0,0,Kochi,Ernakulam,9.957255233,76.25402237,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
COCHIN PLYWOOD,"4F5M+JG5, Perumbavoor, Kerala 683542, India",Kerala,683542,0,0,0,0,0,0,357900,279851,90887,Kunnathunad,Ernakulam,10.11493741,76.47808056,0,90565.77442,90447.44918,90007.11877,90763.63048,90275.0174
COCHIN RESIDENCY P.LTD.,"Peeliyadu Road, near Amrita Hospital, Amrita Nagar, Edappally, Kochi, Kerala 682041, India",Kerala,682041,0,0,0,0,0,0,2818,0,0,Kanayannur,Ernakulam,9.956063313,76.39185568,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
CORNIER P.LTD.,"Vrindavan Tower, 10/485-G, West Kadungalloor, Aluva, Kerala 683110, India",Kerala,683110,0,0,0,0,0,0,796,0,0,Paravur,Ernakulam,10.10683063,76.3292302,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
DELCO ENGINEERING WORKS,"V7MQ+CV6, Joras (Market) Rd, North Kumbalangi, Kumbalangi, Kochi, Kerala 682007, India",Kerala,682007,0,0,0,0,0,0,5160,0,0,Kochi,Ernakulam,9.873862835,76.28911114,0,8.929050757,7.975534157,9.132408295,7.286311502,7.910320837
EINSTEK-ENGINEERING INSULATION,"Metro Pillar 450, PO Bus Stop, 2nd Floor, National Residency Complex, Bank Jn, Bank Junction, Mamangalam, Edappally, Ernakulam, Kochi, Kerala 682024, India",Kerala,682024,0,0,0,0,0,0,400,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
FRUCTUS INC.,"No. 6/858-M, 2nd Floor, Suite No. 552, Valamkottil Towers, Judgemukku, Thrikkakara, Kakkanad, Kochi, Kerala 682021, India",Kerala,682021,0,0,0,0,0,0,278562,1116977,88099,Ernakulam,Ernakulam,10.02923377,76.33530454,0,94707.3966,83765.65827,80074.57703,83099.01106,79369.40661
GREEN MALABAR TRADING,"V/388C PIPELINE JUNCTION EDAPALLY, Edappally - Pukkattupady Rd, Thrikkakara, PO, Kochi, Kerala 682021, India",Kerala,682021,0,0,0,0,0,0,846,0,0,Ernakulam,Ernakulam,10.02923377,76.33530454,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
HAIMA POLYMERS P.LTD.,"2FVR+QR2, Rubber Park Rd, Airapuram, Kerala 683556, India",Kerala,683556,0,0,0,0,0,0,90414,25700,0,Kunnathunad,Ernakulam,10.08312596,76.47373216,0,55.43388384,0,84.61143527,66.57571375,61.15330177
IBIS MEDICAL EQUIPMENT,"45/279, Koothapady Road, Anjumuri, Thammanam, Anjumuri, Kuthappady, Thammanam, Kochi, Kerala 682032, India",Kerala,682032,0,0,0,0,0,0,1308,478,228228,Ernakulam,Ernakulam,9.983836255,76.31153564,0,228394.9314,229578.7267,229300.5742,228994.1439,228956.346
K.P.B. GLOBAL EXPORTERS PVT LTD,"48GC+GGX, Aluva - Paravoor Rd, Malikampeedika, Kerala 683511, India",Kerala,683511,0,0,0,0,0,0,2489167,4459171,6286343,Paravur,Ernakulam,10.11930699,76.29334001,0,7525983.764,7621126.925,7650923.186,7609476.338,7603128.211
KANGAYAM COIR CLUSTER P.LTD.,"Kangayam, Tamil Nadu, India",Tamil Nadu,682002,0,0,0,0,0,0,3753,0,12249,Kochi,Ernakulam,9.957255233,76.25402237,0,12246.68898,12249.34987,12253.21647,12269.81016,12255.61663
KERA;LA MATCH INDUSTRIES,"2MC7+CW9, Paingottoor, Kerala 686671, India",Kerala,686671,0,0,0,0,0,0,25500,0,0,Kothamangalam,Ernakulam,10.0079791,76.69387781,0,8.929050757,7.975534157,9.132408295,7.180527008,5.891836262
KERALA EXPORTS,"Kerala, India",Kerala,682024,0,0,0,0,0,0,6755,0,0,Ernakulam,Ernakulam,10.01888763,76.3025345,0,8.929050757,7.975534157,9.132408295,7.286311502,7.910320837
MADATHIPARAMBIL OPTICALS,"Teejay Estate, Palarivattom Junction, Sonia Nagar, Palarivattom, Ernakulam, Kochi, Kerala 682025, India",Kerala,682025,0,0,0,0,0,0,17876,455,0,Ernakulam,Ernakulam,10.00037267,76.30783643,0,8.929050757,7.975534157,9.132408295,7.180527008,7.910320837
MARWOOD APPARELS,"Payyal, JN, Nedungapra, Vengoor, Kerala 683545, India",Kerala,683545,0,0,0,0,0,0,1424,0,0,Kunnathunad,Ernakulam,10.10971996,76.52310977,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
MERAKI LINKS,"67/5093, Door No. 17B, DD Oceano Mall, Marine Drive, Kochi, Kerala 682031, India",Kerala,682031,0,0,0,0,0,0,150,0,0,Ernakulam,Ernakulam,9.99692354,76.27468644,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
NXT INNOVATIONS,"Door No 16 / 138 1st Floor, Karappillil Building Opp Margin Free Market, Pallithazham Junction, PO, Pallithazham, Mulanthuruthy, Kerala 682314, India",Kerala,682314,0,0,0,0,0,0,207,0,0,Ernakulam,Ernakulam,9.904187421,76.39910738,0,7.817164783,7.975534157,8.069322365,7.286311502,7.910320837
PREMIUM FERRO ALLOYS LTD.,"Factory: Industrial Area, Binanipuram, Edayar, Binanipuram, Edayar, Aluva , Cochin, Kerala 683502, India",Kerala,683502,0,0,0,0,0,0,251020,195650,506790,Paravur,Ernakulam,10.08769256,76.30506273,0,506578.4167,506090.348,505810.1739,506266.2779,505040.0978
